Schlange Anfangs Länge,Schlange Entscheidungs Länge,Reisezeit
1,0,489.3535482326221
0,0,498.6136456595166
0,0,711.7161281151048
0,0,553.6335550135999
0,0,651.0241076602803
1,0,542.4514464671049
1,0,591.8215858120276
1,0,646.761105452068
0,0,427.5277920581536
1,0,536.8054734642542
2,0,557.6010402976457
1,0,591.4075091206334
1,0,574.153612629858
2,0,635.198048903163
0,0,551.0179119329848
2,0,759.2688785342477
0,0,555.1400003026107
3,0,747.6346579906283
1,0,806.3607774144333
1,0,615.1934515026765
0,0,671.0432500645773
1,0,694.8344562503977
0,0,526.6092593562765
1,0,475.24350669275486
1,0,647.4357748666961
0,0,734.3224690474932
0,0,539.8052791564648
1,0,588.6798551493517
2,0,655.1761600588261
0,0,539.0801381616878
0,0,557.2067584784769
0,0,516.6468480410038
3,0,668.070855091354
0,0,584.6565626017355
2,0,648.4979247471161
0,0,645.500156562657
0,0,542.7287700379784
1,0,602.6288423041849
0,0,608.8977804106194
4,0,813.9519483052416
0,0,673.7472197284322
0,0,498.67898893066115
0,0,637.4793607878127
0,0,597.0736143319305
1,0,481.1442920293957
2,0,508.95685884981435
1,0,614.6933586880439
1,0,766.1073709185032
3,0,692.7153962852061
0,0,535.4026493099453
0,0,492.9379695112066
1,0,674.3962002701993
3,0,583.5774732449047
4,0,635.2108239449958
2,0,764.210467205612
0,0,591.9637455095658
0,0,613.967681366487
0,0,601.0858400626391
0,0,553.6724970872405
1,0,559.18961451145
1,0,752.5189167002202
1,0,508.1199978684016
0,0,523.1948573610495
0,0,715.803261616908
0,0,545.1330043841803
0,0,677.5171126154
2,0,715.7191959330315
0,0,586.6536939015365
1,0,587.9058238598927
1,0,590.8133043089055
4,0,646.1085027157884
2,0,692.4200533741239
1,0,463.2010559646252
1,0,504.86717642774823
0,0,526.842070401015
1,0,780.9243143396278
2,0,649.6380448547172
1,0,626.0124028164809
3,0,733.9560115196775
0,0,588.8689582911038
2,0,616.660855839022
0,0,659.5794083201984
5,0,590.8687342690821
1,0,499.5411004165255
3,0,670.2738093806746
0,0,525.8414959945392
1,0,574.681888892279
2,0,691.8316639878201
3,0,695.9207956570899
1,0,579.26796444022
0,0,552.378408932497
1,0,589.8597268922108
0,0,550.4869422469503
1,0,689.5796940298991
0,0,587.2748915243809
0,0,740.5332135754934
3,0,561.6213777686822
1,0,638.3331419545657
1,0,639.1876056523819
1,0,681.1365539442465
1,0,639.6956239557396
1,0,702.3245294412459
0,0,697.7026640527803
1,0,563.7997370231399
0,0,684.3731844112683
3,0,552.9738873884008
1,0,587.9623079179862
0,0,496.28408574838124
1,0,745.6979866490378
2,0,649.1132030685627
0,0,560.4537387049987
1,0,562.7171709043713
2,0,741.00234031503
0,0,553.7811212019107
0,0,650.4316636664169
1,0,743.3486898568507
0,0,675.753622329002
0,0,451.0322173799794
3,0,699.5712946149766
1,0,623.7172093400991
1,0,683.6536118513409
2,0,691.9903590023043
0,0,480.6008012503037
0,0,488.8223204770307
0,0,507.1853240220127
0,0,623.3096417326813
0,0,641.6574163426503
4,0,743.2874716352012
3,0,649.9021618816294
0,0,497.8878635384213
1,0,549.7427196417207
2,0,613.0715785774918
0,0,617.7991900356833
1,0,653.1794119288807
0,0,518.0762318017901
0,0,522.5675135245442
0,0,611.3798654081506
1,0,661.7553655419113
1,0,726.2364940176104
1,0,670.9570068499187
2,0,619.876481377549
2,0,557.206976203256
1,0,635.1495525137086
2,0,641.0241067492452
0,0,504.5770609251826
1,0,616.6203277642254
0,0,475.77803703469755
4,0,716.4398693170025
0,0,521.3677899730886
0,0,525.5574601333435
0,0,468.66849959501087
1,0,607.1617120978449
0,0,587.6390162764827
0,0,591.1182157203416
3,0,728.373621941197
2,0,620.6826847605689
1,0,563.0541271240037
3,0,765.1638128869931
1,0,716.3538918449601
0,0,430.8272840006536
0,0,441.2300759808206
0,0,510.91373865813404
2,0,549.8872365872475
0,0,585.9340352664703
1,0,678.5941364838852
0,0,510.853997670798
5,0,731.1336194079367
2,0,625.3287494486892
2,0,641.7413879725142
0,0,478.31052848515395
0,0,376.797125295687
1,0,783.1098987111068
0,0,688.7956586662867
1,0,540.4167741287707
0,0,502.79140877230526
1,0,662.9879490665248
1,0,683.2699368317935
0,0,696.2345392345361
5,0,622.8799037764522
0,0,549.6718834835406
1,0,603.8379896091284
2,0,705.8657262792182
0,0,570.6674002884401
1,0,554.5723312775515
2,0,605.1320178563044
0,0,506.06910689728096
0,0,665.2723904783401
3,0,584.6334897178746
2,0,774.5929751411217
0,0,594.5762498978796
3,0,600.5800400639159
3,0,551.8764829766683
0,0,606.5373983533456
0,0,614.1067950748632
0,0,625.3307126438833
0,0,488.13151209389656
1,0,718.3376722688512
2,0,687.365742739889
2,0,569.3446903542398
0,0,687.4382616116601
0,0,488.38655295277533
0,0,701.123814315324
3,0,699.3467857414024
0,0,575.4547188275583
0,0,508.0632781795076
0,0,662.9809055475754
0,0,634.3602680013893
2,0,652.1480264999699
1,0,551.3082439692405
1,0,510.2482499686265
0,0,602.83290632732
0,0,581.2522151126615
2,0,538.0106301658473
0,0,564.5658577609062
1,0,661.6599253328184
0,0,548.465458679934
1,0,775.7625081207589
0,0,559.3147231852877
1,0,543.2424648703798
3,0,635.3850464325972
1,0,632.8352025772141
0,0,574.4660654085951
0,0,557.4719466528331
0,0,589.542993488338
3,0,655.1254446890496
2,0,537.6915970533232
0,0,489.24456102063954
0,0,439.8504895143883
2,0,724.4464545307125
2,0,617.1220769323354
1,0,568.2444502733131
1,0,592.2629653556774
0,0,574.7105367122373
0,0,626.8796593676232
1,0,712.2669831694495
1,0,582.245020399368
0,0,468.49163344184313
3,0,633.6883648200751
0,0,525.2216088920179
0,0,523.6694351414822
0,0,629.4999950059989
0,0,552.6150935636922
1,0,589.8524016962878
0,0,486.7731080719671
1,0,663.2037785540508
0,0,691.8160040552027
1,0,650.6559017776387
0,0,473.80626962750415
1,0,622.23730696891
1,0,571.2719079638401
0,0,595.1748591876311
5,0,784.8827061256746
1,0,489.5418052989396
2,0,525.9158569954446
0,0,520.6528092011141
2,0,674.0215169645753
1,0,706.8703549388426
1,0,775.151646402566
3,0,685.0463568169906
0,0,714.8868637652475
0,0,597.5393071722424
0,0,633.0873463267304
2,0,643.9346184280458
4,0,598.8473464100489
1,0,559.5983293641673
0,0,512.401526574613
0,0,494.6192552124383
2,0,569.9331191617778
0,0,558.7192927411537
1,0,725.6966148136373
0,0,499.74532848011967
0,0,609.8173692192499
1,0,565.0887052089481
1,0,536.5782517610808
0,0,553.9767718427938
0,0,617.0268947535874
2,0,705.4859452252849
2,0,649.0883486549028
1,0,603.2002523602514
0,0,483.7396540294532
0,0,572.712123107226
0,0,635.5407127936853
1,0,480.755638662667
0,0,602.3766616965245
0,0,519.6754596652079
0,0,468.5958198969451
2,0,729.0373886796949
1,0,561.6994221698777
0,0,618.3936981730103
1,0,600.8632680869952
0,0,517.4278346489266
2,0,520.4979493693036
0,0,601.4832268648196
1,0,741.7724538639455
0,0,459.7446769470006
1,0,563.0075717908983
2,0,627.5034676567137
0,0,695.9531959657882
2,0,554.8276573432278
0,0,554.7943132856915
1,0,545.1798888215453
4,0,757.5284152897971
0,0,633.2360543911785
1,0,614.1591565112382
3,0,812.2886611785644
1,0,587.3906393076643
0,0,523.2942505523446
0,0,549.454386605832
0,0,634.141588941775
2,0,574.7739027287168
0,0,598.6080401847079
2,0,862.984801144332
0,0,555.6310808045233
2,0,672.476577841413
3,0,637.1592826863997
0,0,551.1851554647551
0,0,561.1856445575102
3,0,700.9092033495685
0,0,452.8279379585574
2,0,422.8107322713432
2,0,605.7631463756418
0,0,463.30661474020576
1,0,730.8446098911203
0,0,507.8036641396202
1,0,601.4023462304831
0,0,542.2225657424976
0,0,479.7173115573344
3,0,741.9744474464186
0,0,467.33437382326366
2,0,580.540163800457
4,0,661.936352350606
2,0,485.20733503903944
2,0,594.8164479004388
4,0,634.0689893465424
1,0,841.4655761656996
0,0,561.1330917827042
0,0,581.7309878031906
0,0,475.56783463626243
0,0,567.211596356416
1,0,554.0165273932414
0,0,525.6337484864423
0,0,663.8822909373138
4,0,661.057183532463
0,0,601.7100823838741
4,0,756.1349167074226
0,0,519.8716893786445
0,0,471.1942847852302
0,0,543.7409824710095
0,0,523.4153579520932
0,0,577.928956990075
3,0,830.8311582172786
1,0,615.6456713516397
2,0,678.0988265496603
1,0,696.3301777011487
0,0,608.5225785517076
0,0,541.3766310733881
3,0,860.7666660246203
0,0,541.1351747051625
1,0,585.550948627093
1,0,577.5739413874074
0,0,567.6151281009892
0,0,566.9526920662643
4,0,684.3124775375237
2,0,687.75470258571
1,0,570.2336149358216
0,0,433.97599497192425
1,0,771.2192365238406
2,0,617.9736622376784
2,0,637.7719049106191
1,0,642.8869156432393
0,0,429.66557421425205
1,0,721.4012903874337
3,0,637.2989538955467
0,0,464.11237557819186
2,0,763.2888915455416
0,0,409.32022447213745
0,0,564.8728176960549
0,0,638.6121191734369
0,0,615.9619199112676
0,0,441.13345175951054
2,0,610.7454975167195
0,0,722.6840945943834
2,0,565.6157762941218
0,0,604.6283266486944
0,0,536.3573280258361
0,0,760.3095649428515
2,0,577.5802703528909
0,0,410.4182845198619
1,0,562.5835736855656
0,0,568.6541739694745
1,0,561.9576388018313
1,0,579.8840793409308
0,0,572.4141188709173
0,0,559.6263854613637
0,0,594.6324627193386
6,0,750.9595946692612
2,0,687.9986766051493
0,0,484.5076917500095
1,0,594.3717150912523
0,0,725.1759891398553
2,0,555.3055972716222
0,0,566.79588166005
2,0,693.9371911622289
2,0,702.0873425463154
1,0,704.8075320613841
0,0,610.0690081879995
1,0,667.526738945549
3,0,747.8547963001553
1,0,609.8560332409426
1,0,762.1127944528687
0,0,682.4808771423028
0,0,449.51509449479494
6,0,620.2586608219103
1,0,637.9725669838281
1,0,560.9400468279212
2,0,764.5940387713805
1,0,785.4552690959978
0,0,633.91936816306
1,0,526.645880679331
0,0,586.9668660956058
0,0,459.90905082608936
0,0,594.1372097108375
1,0,535.1145291842338
0,0,710.7406157900966
1,0,540.6650901722684
3,0,585.7594801437613
1,0,556.9422473565646
3,0,634.1210200899582
2,0,614.9503274143359
0,0,546.668969750564
5,0,764.5803332479311
1,0,695.3336227957845
0,0,540.8928044497625
0,0,513.5829037144603
1,0,590.9489872287918
1,0,648.4098327745365
0,0,481.2446511464156
2,0,593.2692686494375
0,0,714.4533156039791
1,0,475.9963270613108
0,0,600.8617491363111
3,0,591.7913909558116
0,0,545.678084017623
0,0,623.7142599672279
2,0,660.8231330358595
1,0,615.5716425337989
0,0,527.2826150969769
1,0,583.9191899636362
3,0,708.4537423219101
0,0,551.7010679410375
2,0,735.0379193257468
0,0,704.4693487483045
2,0,688.6493204593436
1,0,570.7764809726993
3,0,726.3622348295144
1,0,594.8309278879424
4,0,665.9453257661837
1,0,570.738175182951
4,0,721.8018529879037
1,0,559.245931298409
1,0,542.7660668901907
0,0,558.2471177096054
0,0,719.9401380456437
1,0,504.9564014445896
0,0,835.1503622242221
0,0,465.195070050237
0,0,586.6369807323734
1,0,750.295759962486
2,0,619.672547558558
1,0,601.2654337494744
2,0,769.6606152451577
2,0,597.9556277807374
0,0,500.0063523430892
3,0,560.3943976283366
1,0,526.7091329327934
4,0,661.3801017973293
0,0,469.2929557726189
1,0,654.2577632513078
3,0,744.5339082911272
3,0,812.3560821744808
0,0,537.6679355642486
2,0,710.1802976247498
0,0,546.8930155652814
0,0,535.0672673841111
3,0,612.5927187805815
2,0,594.6843996829256
0,0,680.7410766770045
1,0,552.104308646548
0,0,700.4439098560026
2,0,580.6690066393833
2,0,576.5598623747251
1,0,551.8877777844486
2,0,562.1050725920095
1,0,500.0797932832354
1,0,669.0890244619375
0,0,623.4099100834155
3,0,756.9056849537941
1,0,770.9173651449024
1,0,662.6284562903884
0,0,523.6208437540188
1,0,717.968969456108
1,0,568.7703478873148
0,0,517.7770184428095
2,0,666.1731092030693
0,0,620.4387884255497
0,0,504.4040446547211
1,0,523.0403371925677
0,0,474.99189183048156
4,0,674.5465770523399
0,0,639.3152506554387
0,0,477.20581453747957
0,0,493.77873858548014
1,0,729.5370827429707
0,0,558.697454718555
1,0,576.8700763002591
0,0,613.8756578222894
0,0,546.8549092440808
0,0,596.7395388609457
1,0,562.8276460543248
0,0,446.3795510491211
2,0,487.5637038933001
0,0,578.996209930147
5,0,739.7532979868058
0,0,550.9465028863542
0,0,557.1110445198408
0,0,500.91738947126584
1,0,546.0044037585501
1,0,642.2213072004017
0,0,529.6049590178496
0,0,487.71106224996316
1,0,600.5508843146642
2,0,598.3608800807975
1,0,582.038651967062
3,0,562.0170619196044
1,0,562.1138526236183
0,0,480.6291303642551
0,0,474.98613244176033
1,0,608.6471317590281
2,0,693.6201899266616
1,0,564.305316597457
2,0,628.3259471888417
1,0,548.8863245508139
0,0,520.7300014094101
0,0,492.29543386205
0,0,478.6540169787691
3,0,656.944594239505
0,0,679.7292727662875
1,0,684.6203095959481
1,0,687.1133011563415
0,0,570.6090316131476
0,0,641.6907545324955
0,0,554.3462566282593
0,0,550.1001350357981
1,0,630.730560178436
1,0,607.3874844815447
1,0,623.5264888089766
0,0,700.0205460353411
0,0,558.7973157497813
0,0,472.151576258009
0,0,538.4083365153181
0,0,572.7944849228977
0,0,604.9109380406444
0,0,493.2290396592717
1,0,789.8383352072145
1,0,633.8699678429955
0,0,580.8569861812391
1,0,631.7291868793283
2,0,649.0478458307572
1,0,609.2971455459627
1,0,686.9443542034306
2,0,622.1189172418692
1,0,663.6352318707834
0,0,561.2535464294932
1,0,667.4361128884842
1,0,615.6268441582389
0,0,654.6483082776834
1,0,592.0218813743691
0,0,617.1254486734512
2,0,680.7589003056212
1,0,557.8085804589045
0,0,658.7711524504246
3,0,654.0762931285718
0,0,539.4721452029797
0,0,498.6123638309173
4,0,702.6843833401015
0,0,587.8083686214167
0,0,565.498162924684
0,0,779.6839748648948
2,0,738.3781726168102
2,0,748.9540888730866
0,0,514.4773435887469
0,0,494.33713230572437
2,0,614.9463089180626
1,0,586.5438112548717
1,0,758.2033892116641
0,0,751.2902319645746
0,0,478.17802460336367
0,0,473.83670406732796
0,0,504.8160221064241
1,0,605.3832445948872
0,0,546.1489563705824
1,0,616.548940500662
2,0,526.5396297293055
2,0,516.3445149240952
0,0,493.7730970854472
2,0,792.5295170912364
1,0,543.0658309880671
0,0,518.4143690290994
0,0,672.1323695594098
0,0,534.2532718381947
1,0,785.9463557127558
0,0,451.6177219187302
0,0,530.2904230792901
1,0,497.20723389912695
0,0,642.9937659924354
0,0,450.1009572117491
1,0,621.1791582937993
1,0,648.4679699092655
0,0,632.6554846204376
0,0,553.2805733414813
0,0,667.0515796132516
1,0,552.3269049865462
0,0,528.0520293780155
3,0,572.6834526756086
0,0,520.0186256683265
1,0,672.6922233972692
0,0,638.3295512002601
1,0,625.8316246628663
1,0,644.9207920405222
1,0,730.2693266441045
2,0,594.567982741054
1,0,643.2993175720303
0,0,628.3979151780273
0,0,727.8689967520562
1,0,572.9108029535982
1,0,721.0045285602405
2,0,655.6174983044523
0,0,568.6137297064137
1,0,664.2857116419581
4,0,666.370319655269
0,0,595.1073666941456
0,0,534.0693980073828
2,0,677.9749669822432
2,0,620.3395228210512
0,0,585.5335128081509
1,0,655.48931399156
1,0,610.0451128569559
1,0,613.2450675079522
1,0,621.4862200766819
0,0,626.234148044641
1,0,729.1236465658217
1,0,597.878937230871
2,0,543.1268669700896
2,0,638.3319245878679
3,0,768.899807333777
0,0,577.5015221731546
2,0,819.2452957321688
2,0,744.706510489172
2,0,722.3402823233629
0,0,636.4938761419894
0,0,508.4044644536406
0,0,501.0840110274928
0,0,578.363993064559
2,0,683.5457169046358
1,0,724.8997387066481
2,0,685.5623958467293
1,0,549.9996953969653
0,0,781.4949021918411
0,0,531.845998217263
2,0,747.7703207538709
0,0,569.4613391334998
1,0,618.4400680094475
2,0,597.8517133888836
1,0,689.6019168103107
3,0,583.9242207236781
2,0,729.2760844042821
3,0,554.2066972329012
4,0,697.5820987128188
3,0,615.2347976450546
0,0,715.2831424608125
0,0,561.4914488689742
0,0,639.9784910179744
0,0,567.3086319684073
1,0,882.7707229897485
1,0,628.4399288651277
1,0,482.2111032807015
1,0,515.5248938191903
0,0,551.8538678722722
0,0,467.9592802668185
0,0,561.7129463845946
1,0,540.5443133373395
0,0,542.9693745128911
0,0,570.2526186815753
3,0,602.8005155344929
1,0,566.4561575209871
0,0,534.5094903700877
0,0,620.5364608824326
3,0,792.0450542526203
1,0,633.172251996571
2,0,609.2916892907967
0,0,524.7116430738349
1,0,542.749449250756
2,0,698.6415053622222
3,0,666.6515462273503
1,0,691.8175868186281
0,0,521.1843152960356
0,0,445.67983489130467
3,0,593.826352404235
0,0,446.1634040206478
0,0,487.6333197411231
3,0,527.1700977462528
1,0,627.5614563821434
0,0,566.7805952160985
1,0,635.7170920025895
1,0,641.1683692988045
2,0,549.2625280010778
1,0,692.7248046807871
0,0,654.3449918792509
0,0,689.6314456002791
0,0,638.7946355503972
0,0,736.4430643431423
0,0,545.8542846034438
3,0,624.4743877886635
2,0,595.6745055086479
0,0,544.1435306977232
1,0,717.2990119483612
4,0,626.1383351625789
1,0,550.7062118120867
0,0,675.0637450436161
0,0,614.8994996064422
1,0,522.7791053001174
5,0,632.8684392139207
3,0,676.129757203481
2,0,572.4342900170836
1,0,703.059712068971
0,0,579.4956467102671
1,0,679.6968410915819
0,0,713.1078714493889
1,0,739.048359337278
1,0,565.6147932322772
0,0,508.7945661399144
2,0,529.1564828797132
3,0,656.5788608072021
0,0,664.7647445675104
4,0,640.5636705836796
1,0,555.5607485854505
1,0,586.1348202653796
0,0,609.5624595383402
0,0,530.7340769089341
0,0,444.8422663135163
0,0,622.6627394657423
3,0,863.6460262637161
2,0,656.3538084444871
3,0,573.0321278618521
0,0,606.3701128718856
1,0,503.8696844511761
2,0,693.9467726386894
0,0,616.6240635513747
0,0,533.3140633941957
1,0,486.3492796158125
3,0,658.9809453746388
2,0,611.7045438063609
3,0,640.4482917027618
1,0,548.9246749773638
1,0,530.0899401736988
0,0,542.9966003569228
1,0,620.0946779570543
1,0,692.9486504856236
0,0,660.2274766650157
2,0,583.5660111948068
0,0,617.4409102464538
0,0,607.5864956999485
1,0,703.4021186663394
1,0,852.5430852335974
0,0,497.32067923255175
5,0,576.8725908022029
0,0,575.9746538523973
0,0,513.016793743461
1,0,532.6893989677466
0,0,530.7838753583152
1,0,549.096480524671
2,0,668.4705355198157
0,0,510.1595396494001
0,0,646.6806387045461
0,0,723.0881362697163
2,0,721.3722047162122
1,0,649.6959441727762
2,0,527.5540345403726
2,0,668.9009601396097
2,0,847.0320325947581
0,0,535.9971579931963
1,0,691.4669959165772
1,0,529.8633116382292
0,0,629.152393427653
2,0,535.9477706450956
0,0,488.13415440052574
1,0,648.2777829580393
1,0,638.4796484096116
2,0,486.72852357746535
0,0,630.114377211152
1,0,546.6923948395743
1,0,544.6291121023908
0,0,630.0296426702529
1,0,655.4463129983129
1,0,476.0738046502282
1,0,571.3459813367085
0,0,614.8703062462537
3,0,557.7879403959298
2,0,587.8339254693472
1,0,606.029465848314
5,0,708.5794639663065
0,0,559.530477402337
0,0,486.2576479296429
2,0,538.2691260527076
2,0,689.3916831404746
2,0,615.4891206890534
3,0,743.2395647017909
0,0,496.7257123392659
0,0,558.9178968677584
3,0,663.0519896852173
1,0,581.9432125344103
3,0,670.8528527140394
3,0,773.6565247673509
0,0,536.4623556753079
0,0,636.7778904383482
1,0,639.1790017712478
2,0,749.147858896802
0,0,622.3453950806891
0,0,573.2259983389374
0,0,552.0020208907357
1,0,630.2829044133343
1,0,548.7355346174293
1,0,505.88567058083174
0,0,648.7045548180683
0,0,520.9794915850033
0,0,666.1564095503519
0,0,678.1339402663964
2,0,699.8402526449879
0,0,724.1320617341755
0,0,569.7485920029329
3,0,612.7048012237556
0,0,690.5703408966023
1,0,550.7252256962199
2,0,483.4464621386439
3,0,619.6886469141343
1,0,637.3497973949105
0,0,672.3866541794673
0,0,592.4103848091235
2,0,773.3872707224659
1,0,420.4066907775553
2,0,629.9457272556781
3,0,599.5277304551829
0,0,561.0968695314386
1,0,596.8423252576767
5,0,572.2853988891679
0,0,458.4830399820556
0,0,543.1764882477873
1,0,676.39557410515
3,0,753.0966054809746
0,0,628.371527596983
2,0,644.937761820819
2,0,501.1816118312113
0,0,569.1517191092856
1,0,670.2244674845754
0,0,523.7088650088538
4,0,635.3730793662287
0,0,570.9492038137018
0,0,651.1898018161718
0,0,681.3379113831788
3,0,656.4514183641825
0,0,516.073923283613
1,0,721.4183658436914
0,0,544.772279903263
1,0,690.007773902425
0,0,437.76917464223743
4,0,790.1085052946232
2,0,591.1898052183891
0,0,498.3219089976936
1,0,608.6557719088725
2,0,680.0684457226073
0,0,495.721969474014
0,0,585.9020082795548
1,0,503.1462797699531
0,0,523.2983548904284
0,0,737.1650864447004
2,0,732.7736089717341
2,0,622.3204454553747
1,0,633.7006794259346
0,0,540.6505290567395
0,0,563.0364873852723
0,0,451.77641397375356
1,0,596.9773746240503
1,0,591.5153041834839
0,0,509.202242331082
5,0,749.1503054238043
3,0,820.3125515715179
1,0,540.0223870308821
0,0,576.4268005606101
2,0,592.1709419498378
2,0,541.7856809563332
0,0,451.90588791420123
0,0,561.7724823444755
0,0,545.8628480624018
2,0,586.6485052507562
0,0,556.6543444607842
0,0,601.5474128939752
0,0,624.8882732375812
0,0,523.2552774196114
0,0,554.4630403437247
1,0,774.9882274719758
4,0,791.613194214222
0,0,802.093296459853
2,0,659.9402187036761
2,0,696.9930255801321
1,0,522.4203915215505
0,0,684.648305693921
1,0,541.3369673872095
1,0,496.8700538573615
1,0,616.2362304514799
0,0,542.0182213163512
1,0,549.3764250084259
1,0,732.9584846573538
0,0,607.8577576577852
0,0,469.8816842444027
2,0,794.0670617294829
0,0,584.5129156505214
1,0,695.3891722959168
1,0,592.9627988461701
2,0,614.4776329153408
1,0,715.6992237165006
1,0,681.2883183302579
1,0,544.2047449939773
1,0,526.2861221530054
1,0,483.1195114114549
1,0,583.6742597056251
4,0,717.4950782118057
0,0,556.7801945594323
0,0,689.6055003892304
1,0,639.1172259913401
4,0,707.3338630800979
0,0,460.3308009000797
0,0,542.7336622093447
1,0,550.9587064394889
0,0,582.3248706354216
0,0,551.7033745509052
0,0,528.4611788752429
0,0,607.5684415314008
1,0,557.801037344595
0,0,591.0002467246452
0,0,574.3602066115241
3,0,642.6129546368835
0,0,501.8184386842261
0,0,540.7075507855317
3,0,481.0595951006854
3,0,701.1708816117238
2,0,521.3996094127303
0,0,510.5352279286964
0,0,550.544507605002
2,0,551.0729033054049
4,0,808.0916229126439
3,0,688.9156187382082
0,0,561.0448584796552
0,0,529.9853718036634
1,0,561.2419131982663
0,0,501.4691092352336
1,0,486.53960248237524
0,0,559.0802825553711
1,0,628.1155769148717
0,0,484.087149163301
0,0,512.9102049115688
5,0,754.295099269561
2,0,543.4425974043675
3,0,640.5554199051498
2,0,572.131363963724
0,0,733.6992702390937
0,0,468.82857417124495
1,0,696.6061826783931
2,0,643.4997841950269
0,0,527.847294920693
3,0,663.5293725237773
0,0,614.6300679285075
1,0,539.2484866861475
0,0,517.5696949565546
1,0,644.3327230106336
1,0,577.4704466614405
0,0,608.4387819996432
0,0,494.243502588859
1,0,649.8576682564151
1,0,582.0886341134712
1,0,549.0890553597117
0,0,531.9406959720277
1,0,612.736746084746
0,0,491.52849311008686
0,0,690.5257256608356
2,0,712.709757702042
0,0,511.71029717776986
2,0,690.3375123660735
0,0,769.1762634394205
0,0,508.4678373458076
0,0,592.8593815123288
2,0,688.4514567996052
0,0,509.8283219990108
4,0,655.7650956268549
2,0,495.47832389325464
2,0,735.4502973749813
0,0,655.1647759812128
1,0,658.8400654524482
2,0,589.6749936809777
1,0,535.8664667300782
0,0,493.2183517309527
2,0,665.3761755672357
0,0,523.9952419248464
1,0,647.4957324311805
0,0,565.3495571642356
1,0,668.3889916736279
0,0,570.245961946669
0,0,556.5382346274441
0,0,666.6051671580899
1,0,555.2189810494206
0,0,590.4533990727672
4,0,613.0161089665608
0,0,511.61476938648633
0,0,585.6163675301582
2,0,706.1531025879835
1,0,659.2936507814738
1,0,619.0396615057051
3,0,662.3718609229198
5,0,771.3329511203425
0,0,653.5177429411376
4,0,590.0341704598686
2,0,695.3644839127835
1,0,541.3812787288814
5,0,635.1393084666727
0,0,759.4019544340332
3,0,737.9796895342156
3,0,758.832718684366
2,0,531.3077484951059
0,0,503.1288404839064
0,0,444.5774402803974
0,0,598.8706307444736
0,0,543.0151556721044
1,0,538.198840135332
1,0,512.5911489204897
1,0,692.1868035213694
2,0,779.524619173567
1,0,786.5146810297949
1,0,606.543336512501
0,0,515.470612766807
0,0,554.2063367024191
3,0,601.7951169573852
0,0,605.4424073333732
0,0,543.4883274940692
0,0,540.2739016859522
0,0,509.7712164893415
0,0,671.7296694514566
0,0,565.1120877623873
1,0,653.1916547032663
1,0,633.8661691524075
0,0,623.836310616633
2,0,752.3228335331208
1,0,675.5802223001726
0,0,435.7104801734819
0,0,528.1938921375224
0,0,559.326885208518
0,0,606.9939985862031
0,0,521.1971169241815
0,0,628.4796006569245
2,0,633.2354714023784
3,0,729.765440255357
1,0,636.2913283801173
1,0,537.2168532937324
4,0,640.4207226024781
4,0,780.6435001401354
0,0,599.8637385809435
2,0,575.2752707172809
3,0,550.6254781855182
0,0,493.0876563644103
0,0,583.2695249010008
1,0,395.97681299509105
0,0,549.0176850359503
4,0,609.5851730054123
1,0,497.5179304926963
0,0,572.2335143884397
5,0,663.448540132985
0,0,518.4592811619377
1,0,640.6034548934052
1,0,802.3583492974151
2,0,696.0213954632438
0,0,627.993791893496
3,0,686.6847625662892
0,0,609.7263976764652
0,0,649.21390977727
1,0,625.6791424963759
0,0,647.95638686659
1,0,709.6280808554679
1,0,621.9935360247023
1,0,566.5974202419868
2,0,584.8237808971912
0,0,675.5870131532147
0,0,551.981191455173
1,0,748.7186567356139
0,0,576.1265192028718
1,0,555.2152489661282
0,0,480.8434419730228
2,0,578.5000013354681
0,0,556.376969085898
1,0,599.7020786015673
2,0,482.46970723088697
0,0,626.5839422795137
1,0,581.0985155946149
3,0,709.3082011560375
0,0,563.037558623063
1,0,634.0575713752231
0,0,537.169060478032
0,0,468.92022998856396
0,0,540.0800350839944
2,0,484.52452949153127
0,0,656.7947926418558
0,0,540.5669652718101
0,0,517.5125223737032
2,0,794.6676618403673
0,0,651.4512812835042
2,0,604.8646853533389
0,0,472.8414745309309
4,0,687.6303983121131
3,0,698.837750765253
1,0,583.9900829928506
1,0,619.6783515932534
2,0,589.9245585399769
1,0,573.818032753346
4,0,603.4389229959684
4,0,727.8712788482321
0,0,608.7614592767087
1,0,776.0634895830277
3,0,686.7325355721098
0,0,482.504342508113
2,0,580.4777108441707
0,0,529.7645827636704
1,0,520.3174212764477
0,0,559.6969455928186
3,0,709.3198738253086
0,0,528.0402797459868
1,0,801.2439962617184
1,0,640.7531888444963
0,0,502.861658370556
0,0,532.4998862389116
1,0,515.3677309887771
1,0,627.6477067344362
0,0,532.5170317350257
0,0,656.5946777041434
0,0,577.6871180761223
0,0,530.4970414812235
0,0,595.8119889821969
4,0,613.3021705925598
0,0,480.8607614919176
0,0,412.7864317566926
1,0,630.680569040646
1,0,513.5499002918875
5,0,585.1864993461522
3,0,590.8253080633211
1,0,713.8984843410328
0,0,653.3046318550976
2,0,707.0572215391405
3,0,759.1779337379849
0,0,509.75886140582355
1,0,669.8324065130346
0,0,539.907685685161
3,0,808.6573059324916
0,0,605.7685262886496
3,0,560.8456974420467
0,0,560.5454841974763
1,0,594.2520979708744
1,0,515.5470118491698
1,0,576.2560147413978
